spearman,r2,rmse,mae,prediction_sd,observed_sd,sd_ratio,calibration_slope,calibration_intercept,cohort,held_out_donor,target,n_cells,noncognate_spearman,specificity_delta,passes_hard_gate,passes_exploratory_gate
0.28814091726445606,-0.9699471297691131,0.7513321794695595,0.6043567598835292,0.584716343020744,0.5353091967587607,1.0922964644753692,0.38658978092224616,0.7661107894776401,GSE267552,BC08,CD8A,1378,-0.033206412869167735,0.3213473301336238,False,False
0.5706902309579746,0.17358739456418015,0.5537855631390418,0.44815490188757773,0.5437652166770132,0.6091765307661657,0.8926233845435833,0.6093279884917483,0.6187224957238248,GSE267552,BC09,CD8A,60,0.13714920811336484,0.4335410228446097,True,True
0.2788083187915186,-0.24767855281418694,0.5874660318615991,0.4673917084962039,0.510271907489004,0.5259341910213736,0.9702200697354298,0.3793388755553335,1.092353102645304,GSE267552,BC10,CD8A,998,-0.010634317672193062,0.28944263646371166,False,False
0.29267214423234966,-0.13189285734013168,0.5654590935301549,0.4321309717803084,0.44118520632823766,0.5314942041233318,0.83008469877098,0.4071135937336756,1.1449187907444494,GSE267552,BC12,CD8A,498,0.005462671968260781,0.2872094722640889,False,False
-0.03489631425176231,-0.46289286124477846,0.28597561716281683,0.224940096959402,0.1638128701916217,0.23644097720654791,0.6928277497708004,0.019559407220474945,0.40637856183651866,GSE267552,BC07,CD4,831,0.043284497923182216,-0.07818081217494452,False,False
0.046779141437486696,-0.9471867108018461,0.2926925137841881,0.2298884418249184,0.21303575490511115,0.20975282375405133,1.0156514276771276,0.0429537825456192,0.40269364832460686,GSE267552,BC08,CD4,1378,-0.015618976040790435,0.06239811747827713,False,False
0.19502910573020968,-0.3189646131086803,0.20290367333747492,0.16555937852017463,0.1362233066877266,0.17667428303098015,0.7710420800962843,0.2506365447116631,0.29414281614607407,GSE267552,BC09,CD4,60,-0.0022784106696304533,0.19730751639984012,False,False
0.02932558536975415,-0.43361923011381176,0.27991638750250486,0.22226489829996185,0.1633026189068823,0.23378218628028533,0.6985246459757891,0.06399665101607437,0.3924936409450319,GSE267552,BC10,CD4,998,-0.023236474789389713,0.05256206015914386,False,False
0.027139209158869124,-0.4769746518527802,0.24769640489286274,0.19113179543425515,0.13688195893903302,0.20381361040197474,0.6716036219027047,0.027586189315445854,0.40727478371593795,GSE267552,BC12,CD4,498,0.00463786655515098,0.022501342603718145,False,False
0.06230663382554819,-0.5086032931273798,0.17148353890725906,0.13603651200334543,0.1061316417320323,0.13961591013494778,0.7601686772621344,0.059977170029705894,0.1386337829820398,GSE267552,BC07,CD14,831,-0.017641516633372403,0.07994815045892059,False,False
0.01873169568557128,-0.763888710575505,0.1936873289444123,0.15180916855947438,0.12292610936391421,0.1458362940848231,0.8429047798788443,0.017549174517979632,0.18157833926033898,GSE267552,BC08,CD14,1378,-0.013363082531906713,0.03209477821747799,False,False
0.065035419493835,-0.13791902698786962,0.1835693968355552,0.14872016364556215,0.08382731228275533,0.17208562809572608,0.487125585154181,0.21608168672240244,0.14419292523649085,GSE267552,BC09,CD14,60,0.05095930758073865,0.01407611191309635,False,False
0.008562422593070124,-0.6632438667259695,0.18461552704388398,0.15192521301491935,0.10420120899074715,0.14314963965800193,0.7279180669940472,-0.011406196038578113,0.14472701465855792,GSE267552,BC10,CD14,998,0.010957546401228112,-0.0023951238081579874,False,False
-0.01735160484524834,-0.6376729164263155,0.14981600316881866,0.11914432033591645,0.09222463094528909,0.11706973176169418,0.78777519652151,-0.013338052068818175,0.15617833001662712,GSE267552,BC12,CD14,498,-0.023954674093991633,0.006603069248743293,False,False
0.016482640852138523,-0.5817472292379688,0.19121286974020424,0.1556826345144011,0.11967600521908396,0.1520367503195159,0.7871518232767829,0.04647736306760618,0.16874581342961892,GSE267552,BC07,CD19,831,0.0019710443611279317,0.014511596491010591,False,False
0.02865623182741893,-0.5814412545562828,0.22021467976904888,0.17436486389006955,0.15171299009336528,0.17511354267954107,0.8663692583217338,0.11893679118499627,0.1724184435803774,GSE267552,BC08,CD19,1378,0.012023853503245375,0.016632378324173552,False,False
0.20812724514812286,-0.19830035363738951,0.15411281049979375,0.12691632978511355,0.10093083672813506,0.14078484169922117,0.7169155110020159,0.3227569424100822,0.1355426956628325,GSE267552,BC09,CD19,60,-0.01889676272235962,0.2270240078704825,False,False
